SYMBOL,DAY1_PCT_CHANGE,DAY2_PCT_CHANGE,DELTA_PCT_CHANGE,TREND
NIVABUPA,-0.41,-1.14,-0.73,down
NKIND,4.49,-3.25,-7.74,down
NLCINDIA,0.23,0.13,-0.1,down
NMDC,0.47,-1.48,-1.95,down
NOCIL,-1.32,-1.21,0.1100000000000001,up
NOIDATOLL,-1.13,-0.46,0.6699999999999999,up
NORBTEAEXP,-1.75,-1.97,-0.21999999999999997,down
NORTHARC,-1.67,-1.48,0.18999999999999995,up
NOVAAGRI,-0.13,0.52,0.65,up
NOVARTIND,-1.54,-0.01,1.53,up
NPBET,0.31,-1.24,-1.55,down
NPST,-1.86,-0.37,1.4900000000000002,up
NRAIL,6.95,4.39,-2.5600000000000005,down
NRBBEARING,-2.64,3.57,6.21,up
NRL,2.0,1.33,-0.6699999999999999,down
NRVANDANA,-0.72,-0.36,0.36,up
NSIL,-0.06,-0.99,-0.9299999999999999,down
NSLNISP,0.09,-2.16,-2.25,down
NTPC,-1.4,-0.72,0.6799999999999999,up
NTPCGREEN,0.74,0.19,-0.55,down
NUCLEUS,1.26,-0.04,-1.3,down
NURECA,-1.54,1.17,2.71,up
NUVAMA,-1.06,-0.94,0.1200000000000001,up
NUVOCO,1.95,-2.0,-3.95,down
NV20,-0.42,0.14,0.56,up
NV20BEES,0.17,0.28,0.11000000000000001,up
NV20IETF,-0.07,0.51,0.5800000000000001,up
NXST,-1.01,1.32,2.33,up
NYKAA,-1.01,0.02,1.03,up
OAL,1.28,-0.64,-1.92,down
OBCL,0.0,0.0,0.0,flat
OBEROIRLTY,-1.63,-0.11,1.5199999999999998,up
OBSCP,5.67,2.46,-3.21,down
OCCLLTD,-5.0,-3.51,1.4900000000000002,up
ODIGMA,0.7,-0.04,-0.74,down
OFSS,-0.2,0.6,0.8,up
OIL,0.0,-0.27,-0.27,down
OILCOUNTUB,-1.36,1.2,2.56,up
OILIETF,2.04,-0.26,-2.3,down
OLAELEC,0.0,-0.89,-0.89,down
OLECTRA,0.0,-1.03,-1.03,down
OLIL,2.08,-0.91,-2.99,down
OMAXAUTO,1.13,-4.92,-6.05,down
OMAXE,1.88,-1.03,-2.91,down
OMFREIGHT,1.85,-1.13,-2.98,down
OMFURN,-3.37,-4.99,-1.62,down
OMINFRAL,0.35,-2.59,-2.94,down
OMNI,-14.41,-7.77,6.640000000000001,up
OMPOWER,2.09,-0.89,-2.98,down
ONDOOR,0.99,0.82,-0.17000000000000004,down
ONELIFECAP,-1.08,-2.63,-1.5499999999999998,down
ONEPOINT,-0.16,5.66,5.82,up
ONESOURCE,0.22,1.21,0.99,up
ONGC,-1.0,0.44,1.44,up
ONIDA,-1.44,3.79,5.23,up
ONMOBILE,-3.13,-1.96,1.17,up
ONWARDTEC,-1.05,4.34,5.39,up
ONYX,-4.44,-1.84,2.6000000000000005,up
OPTIEMUS,-1.57,-3.29,-1.72,down
OPTIVALUE,1.94,-1.3,-3.24,down
ORBTEXP,0.0,1.11,1.11,up
ORCHASP,-1.24,-1.89,-0.6499999999999999,down
ORCHPHARMA,0.73,0.43,-0.3,down
ORIANA,2.62,-1.32,-3.9400000000000004,down
ORICONENT,1.01,-0.28,-1.29,down
ORIENTALTL,0.19,0.19,0.0,flat
ORIENTBELL,0.21,-0.49,-0.7,down
ORIENTCEM,-1.56,-1.04,0.52,up
ORIENTCER,0.49,2.78,2.29,up
ORIENTELEC,-0.88,6.14,7.02,up
ORIENTHOT,-1.93,-0.68,1.25,up
ORIENTLTD,0.64,-1.66,-2.3,down
ORIENTPPR,-0.26,-1.7,-1.44,down
ORIENTTECH,-0.42,-0.33,0.08999999999999997,up
ORISSAMINE,-2.07,1.97,4.04,up
ORKLAINDIA,-2.05,1.34,3.3899999999999997,up
ORTEL,4.93,4.23,-0.6999999999999993,down
ORTINGLOBE,0.33,-0.33,-0.66,down
OSELDEVICE,-2.22,-2.0,0.2200000000000002,up
OSIAHYPER,-2.14,0.73,2.87,up
OSWALAGRO,3.68,-5.66,-9.34,down
OSWALGREEN,0.32,-0.14,-0.46,down
OSWALPUMPS,-1.01,0.98,1.99,up
OSWALSEEDS,-0.95,1.43,2.38,up
OWAIS,-1.29,0.22,1.51,up
PACEDIGITK,-6.92,-2.66,4.26,up
PAGEIND,-0.76,-0.37,0.39,up
PAISALO,-0.23,-0.43,-0.19999999999999998,down
PAKKA,-0.95,0.03,0.98,up
PALASHSECU,-1.64,5.64,7.279999999999999,up
PALREDTEC,0.34,2.6,2.2600000000000002,up
PANACEABIO,-0.05,-1.35,-1.3,down
PANACHE,0.65,3.55,2.9,up
PANAMAPET,8.73,1.99,-6.74,down
PANSARI,-1.19,-1.97,-0.78,down
PAR,2.05,-2.5,-4.55,down
PARACABLES,2.63,4.35,1.7199999999999998,up
PARADEEP,0.97,0.89,-0.07999999999999996,down
PARAGMILK,-0.68,-1.23,-0.5499999999999999,down
PARAGON,0.93,1.84,0.91,up
PARAS,1.65,-3.01,-4.66,down
PARASPETRO,3.82,-4.78,-8.6,down
PARIN,-1.76,-1.08,0.6799999999999999,up
PARKHOSPS,2.6,0.0,-2.6,down
PARKHOTELS,-0.94,-0.84,0.09999999999999998,up
PARSVNATH,-1.75,-1.79,-0.040000000000000036,down
PARTH,-2.04,-2.15,-0.10999999999999988,down
PARTYCRUS,3.86,-3.43,-7.29,down
PASHUPATI,0.52,-1.29,-1.81,down
PASUPTAC,-3.43,4.54,7.970000000000001,up
PATANJALI,-0.56,0.7,1.26,up
PATELENG,0.07,-0.69,-0.76,down
PATELRMART,-1.56,-0.3,1.26,up
PATILAUTOM,4.99,4.98,-0.009999999999999787,down
PATINTLOG,1.65,-2.43,-4.08,down
PAUSHAKLTD,-2.93,2.16,5.09,up
PAVNAIND,9.59,-4.09,-13.68,down
PAYTM,0.91,-0.03,-0.9400000000000001,down
PCBL,-1.41,-0.89,0.5199999999999999,up
PCCL,-2.02,0.47,2.49,up
PCJEWELLER,-1.22,0.93,2.15,up
PDMJEPAPER,2.57,-0.56,-3.13,down
PDSL,0.07,1.06,0.99,up
PEARLPOLY,-1.92,3.3,5.22,up
PELATRO,-7.83,1.14,8.97,up
PENIND,-1.83,-1.72,0.1100000000000001,up
PENINLAND,1.99,-1.95,-3.94,down
PENTAGON,,-7.73,,added
PERFECT,-3.64,-3.77,-0.1299999999999999,down
PERSISTENT,-1.1,0.28,1.3800000000000001,up
PETRONET,-1.37,1.32,2.6900000000000004,up
PFC,0.0,0.48,0.48,up
PFCL41A,0.0,0.0,0.0,flat
PFIZER,-0.16,-0.4,-0.24000000000000002,down
PFOCUS,-2.6,-1.47,1.1300000000000001,up
PFS,-0.14,0.52,0.66,up
PGEL,1.12,3.43,2.31,up
PGHH,-0.01,0.15,0.16,up
PGHL,-6.13,1.26,7.39,up
PGIL,5.56,10.92,5.36,up
PGINVIT,1.1,0.09,-1.01,down
PHANTOMFX,0.52,-5.97,-6.49,down
PHARMABEES,-0.15,0.11,0.26,up
PHOENIXLTD,-0.91,-0.91,0.0,flat
PHOGLOBAL,2.5,,,removed
PICCADIL,-2.36,-0.41,1.95,up
PIDILITIND,1.26,-1.54,-2.8,down
PIGL,-2.6,6.2,8.8,up
PIIND,-0.5,-0.77,-0.27,down
PILANIINVS,-0.54,1.29,1.83,up
PILITA,-0.58,1.18,1.7599999999999998,up
PINELABS,5.56,-1.03,-6.59,down
PIONEEREMB,0.16,-1.52,-1.68,down
PIONRINV,-3.46,-0.48,2.98,up
PIRAMALFIN,-1.26,0.0,1.26,up
PITTIENG,-0.97,-0.09,0.88,up
PIXTRANS,-1.39,1.1,2.49,up
PKTEA,,-2.53,,added
PLADAINFO,-4.31,,,removed
PLASTIBLEN,3.94,0.1,-3.84,down
PLATIND,-0.58,-0.61,-0.030000000000000027,down
PLAZACABLE,-0.4,0.78,1.1800000000000002,up
PML,-1.04,-1.15,-0.10999999999999988,down
PNB,0.66,0.45,-0.21000000000000002,down
PNBGILTS,-2.09,-1.59,0.4999999999999998,up
PNBHOUSING,2.53,-0.61,-3.1399999999999997,down
PNC,-0.92,2.26,3.1799999999999997,up
PNCINFRA,-5.81,-6.41,-0.6000000000000005,down
PNGJL,-3.57,1.2,4.77,up
PNGSREVA,-2.28,2.38,4.66,up
POCL,-4.85,-1.22,3.63,up
PODDARMENT,2.9,0.21,-2.69,down
POKARNA,0.17,2.01,1.8399999999999999,up
POLICYBZR,-1.3,0.34,1.6400000000000001,up
POLYCAB,1.25,-1.04,-2.29,down
POLYMED,0.05,-0.91,-0.9600000000000001,down
POLYPLEX,-0.33,0.07,0.4,up
POLYSIL,-5.0,-4.94,0.05999999999999961,up
PONNIERODE,-0.09,-0.67,-0.5800000000000001,down
POONAWALLA,2.1,-2.2,-4.300000000000001,down
POSITRON,-0.35,-0.87,-0.52,down
POWERGRID,-3.9,0.31,4.21,up
POWERICA,-4.49,2.0,6.49,up
POWERINDIA,-1.54,2.19,3.73,up
POWERMECH,1.71,-0.01,-1.72,down
PPAP,5.0,3.05,-1.9500000000000002,down
PPL,2.1,-0.78,-2.88,down
PPLPHARMA,0.71,0.63,-0.07999999999999996,down
PPSL,3.7,3.57,-0.13000000000000034,down
PRABHA,-0.16,-1.17,-1.01,down
PRADPME,-0.36,0.31,0.6699999999999999,up
PRAENG,-0.05,-2.88,-2.83,down
PRAJIND,0.6,1.69,1.0899999999999999,up
PRAKASH,1.92,0.01,-1.91,down
PRAKASHSTL,-1.49,0.25,1.74,up
PRAMARA,1.64,-1.04,-2.6799999999999997,down
PRANIK,-2.38,,,removed
PRATHAM,-1.64,0.0,1.64,up
PRAVEG,2.02,-4.13,-6.15,down
PRAXIS,8.72,-4.43,-13.15,down
PRECAM,-0.5,-0.82,-0.31999999999999995,down
PRECISION,2.53,4.94,2.4100000000000006,up
PRECOT,3.12,-4.62,-7.74,down
PRECWIRE,2.31,-1.23,-3.54,down
PREMCO,0.25,-1.22,-1.47,down
PREMEXPLN,0.58,-3.53,-4.109999999999999,down
PREMIER,0.7,-1.05,-1.75,down
PREMIERENE,-0.22,0.53,0.75,up
PREMIERPOL,-0.69,-0.8,-0.1100000000000001,down
PREMIUM,2.63,0.0,-2.63,down
PRESSTONIC,9.93,5.21,-4.72,down
PRESTIGE,-0.94,0.43,1.3699999999999999,up
PRICOLLTD,-0.68,-3.09,-2.4099999999999997,down
PRIMECAB,-1.51,0.14,1.65,up
PRIMESECU,-2.63,4.35,6.9799999999999995,up
PRIMO,-1.66,0.97,2.63,up
PRINCEPIPE,-0.11,-1.22,-1.1099999999999999,down
PRITI,0.03,-1.99,-2.02,down
PRITIKA,0.08,0.0,-0.08,down
PRITIKAUTO,-1.02,-1.62,-0.6000000000000001,down
PRIVISCL,0.33,-0.43,-0.76,down
PRIZOR,0.46,2.56,2.1,up
PRLIND,-1.24,0.0,1.24,up
PROFX,-1.34,-0.54,0.8,up
PROLIFE,,4.94,,added
PROPEQUITY,,10.29,,added
PROPSHOP,-0.51,-3.41,-2.9000000000000004,down
PROSTARM,7.89,1.3,-6.59,down
PROTEAN,-2.32,1.31,3.63,up
PROV,1.12,,,removed
PROZONER,-0.12,1.14,1.2599999999999998,up
PRSMJOHNSN,0.56,-1.55,-2.1100000000000003,down
PRUDENT,-2.07,3.22,5.29,up
PRUDMOULI,0.3,0.07,-0.22999999999999998,down
PSB,0.76,-0.79,-1.55,down
PSFL,,1.45,,added
PSPPROJECT,3.09,-1.13,-4.22,down
PSRAJ,-4.69,0.78,5.470000000000001,up
PSUBANK,1.96,0.55,-1.41,down
PSUBANKADD,2.66,0.61,-2.0500000000000003,down
PSUBNKBEES,2.04,0.7,-1.34,down
PSUBNKIETF,2.29,0.56,-1.73,down
PTC,0.91,1.56,0.65,up
PTCIL,0.71,4.69,3.9800000000000004,up
PTL,-0.3,-0.23,0.06999999999999998,up
PULZ,,0.39,,added
PUNJABCHEM,0.95,0.05,-0.8999999999999999,down
PURPLEUTED,5.0,-2.5,-7.5,down
PURVA,-0.36,1.41,1.77,up
PURVFLEXI,4.84,4.93,0.08999999999999986,up
PUSHPA,-0.7,0.0,0.7,up
PVP,19.6,4.83,-14.770000000000001,down
PVRINOX,-0.99,0.49,1.48,up
PVSL,0.37,-1.17,-1.54,down
PVTBANIETF,0.0,-0.93,-0.93,down
PVTBANK,0.32,-0.65,-0.97,down
PVTBANKADD,-0.11,-0.85,-0.74,down
PVTBKGROWW,0.5,-1.47,-1.97,down
PWL,-1.82,4.86,6.680000000000001,up
PYRAMID,-2.01,-1.79,0.21999999999999975,up
QGOLDHALF,2.64,0.94,-1.7000000000000002,down
QLINE,-2.31,1.76,4.07,up
QMSMEDI,2.41,-1.06,-3.47,down
QNIFTY,0.38,-0.31,-0.69,down
QPOWER,2.73,-2.84,-5.57,down
QUADFUTURE,5.62,-4.37,-9.99,down
QUADPRO,,0.0,,added
QUAL30IETF,0.32,0.46,0.14,up
QUALITY30,0.09,1.13,1.0399999999999998,up
QUESS,0.24,-1.33,-1.57,down
QUESTLAB,-3.37,-0.61,2.7600000000000002,up
QUICKHEAL,0.61,-0.4,-1.01,down
QUICKTOUCH,-3.78,3.93,7.71,up
QUINT,-0.08,-5.97,-5.89,down
RACE,-0.8,4.2,5.0,up
RACLGEAR,5.88,0.52,-5.359999999999999,down
RADAAN,-1.62,-1.97,-0.34999999999999987,down
RADHIKAJWE,-0.65,-0.57,0.08000000000000007,up
RADIANTCMS,-0.46,0.39,0.8500000000000001,up
RADICO,-1.76,0.65,2.41,up
RADIOCITY,-0.43,-0.29,0.14,up
RADIOWALLA,-1.99,-1.85,0.1399999999999999,up
RAILTEL,0.43,-0.79,-1.22,down
RAIN,0.13,-8.28,-8.41,down
RAINBOW,-1.59,-1.05,0.54,up
RAJESHEXPO,-0.9,-1.14,-0.23999999999999988,down
RAJINDLTD,,-3.34,,added
RAJMET,1.21,0.3,-0.9099999999999999,down
RAJOOENG,1.47,-0.31,-1.78,down
RAJPALAYAM,-0.01,-1.76,-1.75,down
RAJPUTANA,3.75,5.23,1.4800000000000004,up
RAJRATAN,-2.75,0.58,3.33,up
RAJRILTD,-0.83,1.02,1.85,up
RAJSREESUG,-1.1,-1.02,0.08000000000000007,up
RAJTV,-1.97,1.61,3.58,up
RALLIS,-0.69,-0.85,-0.16000000000000003,down
RAMANEWS,0.21,-1.31,-1.52,down
RAMAPHO,0.02,-0.96,-0.98,down
RAMASTEEL,2.58,1.05,-1.53,down
RAMBHAJO,1.14,-0.74,-1.88,down
RAMCOCEM,1.62,-0.35,-1.9700000000000002,down
RAMCOIND,0.94,1.77,0.8300000000000001,up
RAMCOSYS,0.77,1.82,1.05,up
RAMKY,3.0,0.38,-2.62,down
RAMRAT,6.94,-1.19,-8.13,down
RANASUG,-2.09,-0.87,1.2199999999999998,up
RANEHOLDIN,-4.31,0.26,4.569999999999999,up
RAPIDFLEET,-0.91,,,removed
RAPPID,3.11,-1.76,-4.87,down
RATEGAIN,-3.42,0.44,3.86,up
RATNAMANI,-0.46,-7.3,-6.84,down
RATNAVEER,1.16,0.24,-0.9199999999999999,down
RAYMOND,-0.29,-2.02,-1.73,down
RAYMONDLSL,-1.04,-1.84,-0.8,down
RAYMONDREL,-0.63,0.26,0.89,up
RBA,2.86,5.17,2.31,up
RBLBANK,0.56,-0.56,-1.12,down
RBMINFRA,-0.49,0.28,0.77,up
RBS,3.22,-1.61,-4.83,down
RBZJEWEL,0.8,-0.03,-0.8300000000000001,down
RCDL,-4.73,-4.32,0.41000000000000014,up
RCF,0.27,-0.88,-1.15,down
RCOM,0.0,1.2,1.2,up
READYMIX,-1.75,1.07,2.8200000000000003,up
RECLTD,-1.23,1.52,2.75,up
REDINGTON,0.83,1.17,0.33999999999999997,up
REDTAPE,1.95,2.27,0.32000000000000006,up
REFEX,-0.78,-1.93,-1.15,down
REFRACTORY,1.36,-3.07,-4.43,down
REGAAL,0.3,-0.73,-1.03,down
REGENCERAM,4.59,-2.54,-7.13,down
RELAXO,2.26,-0.49,-2.75,down
RELCHEMQ,1.91,-0.21,-2.12,down
RELIABLE,1.07,1.02,-0.050000000000000044,down
RELIANCE,3.52,0.74,-2.7800000000000002,down
RELIGARE,-0.25,-9.43,-9.18,down
RELINFRA,4.99,4.93,-0.0600000000000005,down
RELTD,-0.89,-1.68,-0.7899999999999999,down
REMSONSIND,3.41,1.81,-1.6,down
REMUS,5.4,3.91,-1.4900000000000002,down
RENUKA,-0.94,0.23,1.17,up
REPCOHOME,1.39,-2.2,-3.59,down
REPL,0.14,3.71,3.57,up
REPRO,0.09,-1.05,-1.1400000000000001,down
RESPONIND,-0.98,-1.16,-0.17999999999999994,down
RETAIL,-1.43,-5.68,-4.25,down
REXPRO,,-2.31,,added
RFBL,-0.57,-4.97,-4.3999999999999995,down
RGL,-1.98,0.59,2.57,up
RHETAN,1.73,1.55,-0.17999999999999994,down
RHFL,0.0,-1.57,-1.57,down
RHIM,0.53,0.4,-0.13,down
RHL,2.62,-3.25,-5.87,down
RICOAUTO,-2.2,-0.56,1.6400000000000001,up
RIIL,1.47,-0.35,-1.8199999999999998,down
RIIT,0.72,0.14,-0.58,down
RILINFRA,-0.92,0.13,1.05,up
RIR,0.28,0.87,0.59,up
RISHABH,-0.02,-1.21,-1.19,down
RITCO,-1.94,-2.84,-0.8999999999999999,down
RITES,1.77,1.24,-0.53,down
RITEZONE,4.72,-4.26,-8.98,down
RKDL,-0.52,2.1,2.62,up
RKEC,-2.13,4.74,6.87,up
RKFORGE,-0.84,3.72,4.5600000000000005,up
RKSWAMY,3.15,-1.31,-4.46,down
RMC,5.28,-5.55,-10.83,down
RMDRIP,-0.61,1.28,1.8900000000000001,up
RML,-6.57,1.18,7.75,up
RNBDENIMS,-0.44,0.22,0.66,up
RNFI,-0.69,2.69,3.38,up
RNPL,1.07,,,removed
ROCKINGDCE,,-6.03,,added
ROHLTD,-0.08,3.42,3.5,up
ROLEXRINGS,5.51,2.54,-2.9699999999999998,down
ROLLT,4.95,4.71,-0.2400000000000002,down
ROML,1.3,-0.71,-2.01,down
ROSSARI,0.2,-2.28,-2.48,down
ROSSELLIND,-4.7,2.86,7.5600000000000005,up
ROSSTECH,2.4,0.22,-2.1799999999999997,down
ROTO,5.0,-2.65,-7.65,down
ROUTE,0.23,-0.97,-1.2,down
ROXHITECH,-2.74,4.76,7.5,up
ROYALARC,-1.96,4.0,5.96,up
RPEL,1.51,-0.86,-2.37,down
RPGLIFE,-0.7,-1.03,-0.33000000000000007,down
RPOWER,0.29,0.41,0.12,up
RPPINFRA,-2.74,0.02,2.7600000000000002,up
RPPL,7.54,1.69,-5.85,down
RPSGVENT,-4.1,-0.1,3.9999999999999996,up
RPTECH,-4.13,3.36,7.49,up
RRIL,-4.01,-1.52,2.4899999999999998,up
RRKABEL,-1.02,-0.18,0.8400000000000001,up
RSDFIN,-5.0,-5.0,0.0,flat
RSL,1.6,-0.09,-1.6900000000000002,down
RSSOFTWARE,-0.94,-0.27,0.6699999999999999,up
RSWM,-5.0,-2.7,2.3,up
RSYSTEMS,0.23,-3.16,-3.39,down
RTL,-1.44,-0.24,1.2,up
RTNINDIA,-3.32,1.02,4.34,up
RTNPOWER,0.11,-1.03,-1.1400000000000001,down
RUBFILA,0.65,0.73,0.07999999999999996,up
RUBICON,-2.62,1.29,3.91,up
RUBYMILLS,4.54,3.73,-0.81,down
RUCHINFRA,-0.85,-0.34,0.51,up
RUCHIRA,0.72,-0.03,-0.75,down
RUDRA,-1.49,-0.84,0.65,up
RULKA,3.44,-2.53,-5.97,down
RUPA,3.68,-1.65,-5.33,down
RUSHIL,1.96,-1.93,-3.8899999999999997,down
RUSTOMJEE,-1.13,-1.02,0.10999999999999988,up
RVHL,-0.83,-4.08,-3.25,down
RVNL,2.62,-0.69,-3.31,down
RVTH,-1.45,2.74,4.19,up
S&SPOWER,-3.91,2.68,6.59,up
SAAKSHI,-0.98,-1.04,-0.06000000000000005,down
SAATVIKGL,1.18,-0.94,-2.12,down
SABAR,0.74,-4.38,-5.12,down
SACHEEROME,9.79,0.8,-8.989999999999998,down
SADBHAV,-0.67,0.11,0.78,up
SADBHIN,1.54,-0.76,-2.3,down
SADHAV,-1.2,0.17,1.3699999999999999,up
SADHNANIQ,1.41,4.86,3.45,up
SAFARI,-0.61,-0.28,0.32999999999999996,up
SAFEENTP,0.82,-0.91,-1.73,down
SAGARDEEP,0.12,-1.47,-1.5899999999999999,down
SAGCEM,0.56,-0.49,-1.05,down
SAGILITY,-0.25,-0.21,0.04000000000000001,up
SAHAJSOLAR,-1.0,0.23,1.23,up
SAHANA,0.8,-0.5,-1.3,down
SAHASRA,4.99,2.88,-2.1100000000000003,down
SAHLIBHFI,-0.36,-2.73,-2.37,down
SAHYADRI,4.85,0.99,-3.8599999999999994,down
SAIFL,0.0,-0.99,-0.99,down
SAIL,0.71,-0.09,-0.7999999999999999,down
SAILIFE,1.38,-3.42,-4.8,down
SAIPARENT,4.85,5.28,0.4300000000000006,up
SAJHOTELS,4.94,1.18,-3.7600000000000007,down
SAKAR,3.26,0.54,-2.7199999999999998,down
SAKHTISUG,-1.02,-1.66,-0.6399999999999999,down
SAKSOFT,-0.93,-5.99,-5.0600000000000005,down
SAKUMA,0.62,0.0,-0.62,down
SALASAR,-0.51,-0.17,0.33999999999999997,up
SALONA,-4.89,3.78,8.67,up
SALSTEEL,4.98,-1.62,-6.6000000000000005,down
SALZERELEC,1.52,-1.14,-2.66,down
SAMAY,,-4.82,,added
SAMBHAAV,-1.35,-1.82,-0.47,down
SAMBHV,-2.12,-1.43,0.6900000000000002,up
SAMHI,1.49,-0.9,-2.39,down
SAMMAANCAP,3.52,-2.42,-5.9399999999999995,down
SAMPANN,0.26,0.07,-0.19,down
SANATHAN,-0.43,0.65,1.08,up
SANDESH,20.0,-4.49,-24.490000000000002,down
SANDHAR,0.24,1.57,1.33,up
SANDUMA,-0.13,-3.98,-3.85,down
SANGAMIND,0.48,-0.6,-1.08,down
SANGANI,4.65,0.0,-4.65,down
SANGHVIMOV,1.55,1.42,-0.13000000000000012,down
SANGINITA,-2.0,-1.99,0.010000000000000009,up
SANOFI,0.73,-0.1,-0.83,down
SANOFICONR,-0.39,-0.43,-0.03999999999999998,down
SANSERA,1.19,2.02,0.8300000000000001,up
SANSTAR,-0.67,-0.19,0.48000000000000004,up
SANWARIA,-5.0,5.26,10.26,up
SAPPHIRE,-1.37,12.26,13.629999999999999,up
SAPPL,3.4,-2.31,-5.71,down
SARDAEN,0.24,-0.66,-0.9,down
SAREGAMA,-5.25,-1.67,3.58,up
SARLAPOLY,-0.21,-0.39,-0.18000000000000002,down
SAROJA,,-4.27,,added
SARTELE,-1.18,-4.02,-2.84,down
SARVESHWAR,0.58,-1.45,-2.03,down
SASKEN,-2.79,0.18,2.97,up
SATECH,-4.91,-1.52,3.39,up
SATIA,0.77,-0.5,-1.27,down
SATIN,0.86,-0.48,-1.3399999999999999,down
SATIPOLY,2.12,4.92,2.8,up
SATKARTAR,-3.59,-0.42,3.17,up
SATTVAENGG,-2.5,2.99,5.49,up
SAURASHCEM,0.32,-9.85,-10.17,down
SAVY,3.69,-2.12,-5.8100000000000005,down
SAWALIYA,0.05,-0.31,-0.36,down
SAYAJIHOTL,1.31,2.96,1.65,up
SBC,-0.29,-0.05,0.24,up
SBCL,-0.65,19.99,20.639999999999997,up
SBFC,1.82,-1.09,-2.91,down
SBGLP,0.52,-1.73,-2.25,down
SBIBPB,1.6,0.92,-0.68,down
SBICARD,-0.86,-0.15,0.71,up
SBIETFCON,-0.71,0.3,1.01,up
SBIETFIT,0.23,1.22,0.99,up
SBIETFPB,0.01,0.1,0.09000000000000001,up
SBIETFQLTY,1.83,0.38,-1.4500000000000002,down
SBIFUNDS,-0.87,0.49,1.3599999999999999,up
SBILIFE,-0.98,-0.32,0.6599999999999999,up
SBILIQETF,0.01,0.04,0.03,up
SBIMIDMOM,-0.55,1.11,1.6600000000000001,up
SBIN,2.84,1.12,-1.7199999999999998,down
SBINEQWETF,0.79,-0.75,-1.54,down
SBINMID150,-0.85,0.6,1.45,up
SBISILVER,0.57,2.66,2.0900000000000003,up
SBISMLETF,0.44,0.16,-0.28,down
SBIVALETF,0.33,0.0,-0.33,down
SCANSTL,-2.29,-2.58,-0.29000000000000004,down
SCHAEFFLER,-1.3,-0.03,1.27,up
SCHAND,0.41,1.57,1.1600000000000001,up
SCHNEIDER,-1.28,1.47,2.75,up
SCI,2.63,-1.25,-3.88,down
SCILAL,-0.05,0.0,0.05,up
SCL01825,-0.04,,,removed
SCLZC26,0.03,,,removed
SCLZC26C,0.31,,,removed
SCML,-2.85,1.47,4.32,up
SCODATUBES,-1.92,-0.45,1.47,up
SCPL,0.6,-1.34,-1.94,down
SDBL,0.98,-1.05,-2.0300000000000002,down
SDREAMS,,0.0,,added
SEAMECLTD,-0.94,2.15,3.09,up
SECMARK,2.14,0.91,-1.23,down
SECURKLOUD,0.33,5.09,4.76,up
SEDEMAC,-1.83,0.58,2.41,up
SEIL,0.11,-0.09,-0.2,down
SEJALLTD,0.1,-0.34,-0.44000000000000006,down
SEL,-4.08,-5.57,-1.4900000000000002,down
SELECTIPO,-0.02,0.17,0.19,up
SELMC,1.78,-2.14,-3.92,down
SEMAC,-1.89,-0.53,1.3599999999999999,up
SENCO,-1.87,-0.72,1.1500000000000001,up
SENORES,0.39,1.06,0.67,up
SENSEXADD,0.01,-0.14,-0.15000000000000002,down
SENSEXAXIS,1.92,-1.2,-3.12,down
SENSEXBETA,-0.53,0.8,1.33,up
SENSEXETF,0.54,-0.42,-0.96,down
SENSEXIETF,0.68,-0.41,-1.09,down
SEPC,3.48,-5.5,-8.98,down
SERVICE,0.0,0.0,0.0,flat
SERVOTECH,-1.3,-0.62,0.68,up
SESHAPAPER,0.99,-1.65,-2.6399999999999997,down
SETCO,0.0,0.0,0.0,flat
SETF10GILT,0.17,0.34,0.17,up
SETFGOLD,2.48,0.76,-1.72,down
SETFNIF50,0.42,-0.29,-0.71,down
SETFNIFBK,0.54,-0.43,-0.97,down
SETFNN50,0.7,0.61,-0.08999999999999997,down
SETL,-1.21,2.31,3.52,up
SETUINFRA,5.0,-2.38,-7.38,down
SEYAIND,1.67,-1.88,-3.55,down
SFL,-9.67,-2.82,6.85,up
SFML,6.58,-0.43,-7.01,down
SGBAPR28I,2.29,0.66,-1.63,down
SGBAUG27,2.46,0.27,-2.19,down
SGBAUG28V,2.25,0.65,-1.6,down
SGBAUG29V,2.61,0.23,-2.38,down
SGBAUG30,1.94,0.95,-0.99,down
SGBD29VIII,1.49,1.02,-0.47,down
SGBDC27VII,3.26,0.0,-3.26,down
SGBDE30III,2.02,0.58,-1.44,down
SGBDE31III,2.13,0.18,-1.95,down
SGBDEC26,0.38,1.24,0.86,up
SGBFEB27,,2.01,,added
SGBFEB28IX,2.78,0.29,-2.4899999999999998,down
SGBFEB29XI,1.95,-0.2,-2.15,down
SGBFEB32IV,2.26,-0.07,-2.3299999999999996,down
SGBJ28VIII,2.79,-0.27,-3.06,down
SGBJAN27,1.41,2.92,1.51,up
SGBJAN29IX,1.76,0.7,-1.06,down
SGBJAN29X,2.25,1.24,-1.01,down
SGBJAN30IX,1.6,1.11,-0.49,down
SGBJU29III,2.1,1.02,-1.08,down
SGBJUL27,2.62,1.37,-1.25,down
SGBJUL28IV,1.84,0.79,-1.05,down
SGBJUL29IV,2.21,0.79,-1.42,down
SGBJUN27,2.73,1.7,-1.03,down
SGBJUN28,2.06,0.57,-1.4900000000000002,down
SGBJUN29II,3.6,0.3,-3.3000000000000003,down
SGBJUN30,1.98,0.41,-1.57,down
SGBJUN31I,1.54,0.43,-1.11,down
SGBMAR28X,2.26,0.81,-1.4499999999999997,down
